페페로니 R(석쇠),피자류,114,g,333,18,0,0
오징어젓,젓갈류,10,g,6,1,0.1,0.3
둥지 비빔냉면,면류,100,g,308.64,6.79,2.04,65.43
몽한라 아일랜드,빵류,180,g,809,7,0,0
코코넛 버블티,음료류,415,mL,412,0,0,0
코코볼 우주탐험대,농산가공식품류,30,g,6.1,0.1,0.07,1.3
해표 카놀라유,식용유지류,100,g,900,0,100,0
손수 동치미칡냉면,면류,100,g,17.43,0.38,0.16,3.61
도화돔,어류,100,g,130,0,0,0
밀크티 로열 tall (hot),음료류,369,mL,340.89,5.49,12.11,52.99
아메리카노 리얼블랙,음료류,100,mL,3,0,0,0
청순밀크티 보틀,음료류,295,mL,152.7,4,0,0
믹스베리 프로스트 L,음료류,520,mL,471,5.4,0,0
아이스 밀크티,음료류,420,mL,90,5.4,0,0
한우불고기진밥,특수용도식품,200,g,151,6.4,0.8,29.6
NEW THE PIZZA,유가공품,20,g,55,0,0,2
옛날왕교자만두,즉석식품류,324,g,750,31,41,64
사이다500ML,음료류,500,mL,220,0,0,0
리핏 레드빈스윗,특수용도식품,30,g,95,10,0.9,17
오리지널 밀크티 HOT,음료류,330,g,494,11.4,0,64
블루베리 솔베,아이스크림류,100,g,117.6,0.3,0,0
THE 엑설런트 클래식,빙과류,100,g,135,2,9,12
다향훈제오리(바베큐) 1000,식육가공품 및 포장육,100,g,296,15,25,1
후기?우유야채닭죽,특수용도식품,160,g,94,5.1,0.7,16.8
스무디큐 딸기,음료류,200,g,860,0,0,216
미닛메이드 토마토,음료류,340,mL,96,0,0,24
더치 라떼,음료류,100,mL,20.6,1.01,0.88,2.16
쁘띠첼 미초 청포도,음료류,25,mL,45,0,0,11
카놀라오일,식용유지류,100,g,900,0,100,0
로스트 치킨,빵류,233,g,320,2,0,0
킹치즈 (H),유가공품,100,g,318,0,0,0.7
스카시플러스 오렌지 ,음료류,200,g,180,4,0,42
연세바나나우유,유가공품,200,g,155,5,6,20
레또 유니짜장,조미식품,100,g,98,1.7,2.2,5.6
아이스 카페 라떼,음료류,355,mL,110,6,0,0
비락 모닝닥터요구르트,유가공품,100,g,35,1,0,8
스테이크피자 L,피자류,113,g,426,17,0,0
네요,유가공품,150,g,247.5,6.75,5.85,42.75
참치마요골드,즉석식품류,115,g,199,7,4.5,33
은성국수,면류,100,g,355,9,1.3,77
양배추액,음료류,100,mL,9,0,0,2
생생칡냉면,면류,100,g,252.5,2.6,0.9,58.5
뷰티 칼로리면 비빔면,면류,120,g,39.81,0.58,1.22,6.85
스콘(건포도),빵류,90,g,437,5,0,0
비타민이 살아있는 우유,유가공품,200,mL,130,6,8,9
우럭볼락,어류,100,g,88,18.33,1.1,0
라퀴진 롱 에센뽀득프랑크,식육가공품 및 포장육,100,g,230,14,17,5
오렌지 샤베트,빙과류,100,g,100,0,0,25
주부9단 비엔나소시지,식육가공품 및 포장육,100,g,303,12,27,3
완주로컬 오늘우유,유가공품,200,mL,132,6,7,11
초코별과자,초콜릿류,30,g,170,1.7,10,18
참든 새콤달콤 수세미즙,음료류,100,mL,36,0,0,9
앱솔루트 명작 1,특수용도식품,100,g,514.29,10,27.14,57.86
크런키 더블 크런치바 미니,초콜릿류,19,g,100,2,6,10
풋사과 & 파인애플 멀티유산균 발효원액,음료류,100,mL,2,0.1,0,0.4
뽀드득 그릴 소시지,빵류,100,g,245,10,0,0
액티비아 병 플레인,유가공품,130,g,82,4,2.8,10
버팔로스틱-핫윙(7pcs),튀김류,280,g,540,60,0,0
이롬 황성주 국산콩 담백한 두유 검은콩과 검은참깨,음료류,190,mL,100,0,3.5,0
아이스크림와플,빵류,382,g,906,11,0,142
Pureplus My Aloe Oriinal,음료류,200,mL,75,0,0,38
소디프불고기햄,식육가공품 및 포장육,100,g,210,10,14,11
떠먹는 레드벨벳,한과류,110,g,390,5,26,34
유기농홍삼액,기타,90,mL,10,0,0,3
동서 핫쵸코,코코아가공품류,100,g,430.3,5.7,12.7,73.3
뼈를생각한 고칼슘두유 검은콩,음료류,190,mL,100,0,5.1,0
새우링 4ea,튀김류,255,g,789.93,28.41,0,0
석류지애,음료류,53,g,271,0.1,1,65
제이스 슈레드치즈,유가공품,20,g,60,0,0,0.7
FARAON Aloe Vera Drink,음료류,250,mL,120,0,0,30
후렌치후라이 M,즉석식품류,30,g,40.5,0.37,1.35,3.49
스페셜티 바닐라라떼,음료류,360,mL,270,9,6,0
개성제주돼지왕만두,즉석식품류,134,g,255,10,12,27
송어,어류,100,g,121,21,3.4,0
트윅스 APJ22,초콜릿류,48.5,g,240,2,12,31
고마워 감귤씨C,음료류,135,mL,70,0,0,16
앱솔루트 Leucine-Free Formula(앱솔루트 로이신 프리 포뮬러),특수용도식품,100,g,60,2,2.3,8
크리스피 오리엔탈 치킨버거,버거류,271,g,625,21,0,0
이롬 황성주 국산콩 두유 프리미엄,음료류,190,mL,95,0,4.5,0
찹쌀앙금빵,빵류,85,g,290,6,0,0
뚜레쥬르가 만든 검은콩참깨 두유,음료류,200,mL,155,7,0,0
스위트가든골드피자L,피자류,106,g,230,13,0,0
보석바,빙과류,80,g,70,0,0.7,18
비타민채한우죽,특수용도식품,180,g,129,7,1.9,21
앗!메리카노(ICED),음료류,625,mL,13,0,0,0
본젤라또 더블딥 초코바,빙과류,100,g,317.65,2.35,21.18,27.06
아로골드D,음료류,100,g,44,0,0,0
시카고 핫도그,빵류,181,g,305,14.7,0,0
하얀속살슬림닭가슴살,식육가공품 및 포장육,135,g,160,29,4,2
소시지조리빵,빵류,80,g,260,9,0,0
한뿌리 진생베리 RED,음료류,100,mL,50,0,0,12
우롱 밀크티 (hot)J,음료류,454,mL,77.31,6,0,0
아이스 카페라떼,음료류,355,mL,100,0,0,9
치즈크러스트추가(R),기타,50,g,50,6,0,0
사라다빵,빵류,187.5,g,386,9,0,0
홈플러스 유기농 딸기잼,잼류,20,g,2.52,0,0,0.63
백연,어류,100,g,89,0,0,0
착한톡톡 적양파즙,음료류,100,mL,21,2,0,3
마스카포네 티라미수 케이크,빵류,142,g,411,5,0,38
비슬산 메밀냉면,면류,100,g,243,0,0,0
잡곡밥,밥류,200,g,292,10.6,1.7,58.6
아이스 카라멜 라떼 R,음료류,415,mL,187.6,5.4,0,0
양송이스프 60g,즉석식품류,100,g,383.9,6.3,5.5,77.3
아이사린쉐이크 딸기향(IsaLean Shake Strawberry flavor),특수용도식품,60,g,230,24,4.5,21
수(手)쇼콜라쿠키,한과류,150,g,800,12,43,93
블루베리의 상큼함이 살아있는 요구르트,유가공품,150,g,143,6,4.3,20
탕수완자,식육가공품 및 포장육,30,g,16.65,0.79,1.05,1.02
아이스 바닐라라떼(R),음료류,508,mL,375,7,0,0
제주 하르방 백년초초콜릿,코코아가공품류,72,g,376.3,1.87,18.58,50.47
빈센트 해바라기유,식용유지류,100,mL,828,0,92,0
페스츄리 그릴드치즈,빵류,128,g,440,13,0,0
홍어무침,무침류,200,g,198.937,17.854,2.634,25.954
자연담은 물만두,즉석식품류,100,g,355,13,15,37
옛날메밀국수,면류,100,g,330,11,0.8,70
비 마이 민트,한과류,775,g,2470,76,0,0
초콜렛 밀크티 (hot)J,음료류,454,mL,267.4,2.5,0,0
상하치즈 스트링치즈 플레인,유가공품,18,g,50,0,0,0.3
헤이즐넛 라떼 grande (hot),음료류,510,mL,317.95,9.6,12.55,39.83
맥스봉 리치 치즈,수산가공식품류,20,g,35,2,2.1,2
시칠리아스파클링 (석류),음료류,275,mL,128,0,0,0
와인식초,조미식품,200,g,304,0,0,76
뽀로로망고,음료류,120,mL,130,0,0,33
양반김,수산가공식품류,4,g,0.77,0.04,0.04,0.06
45도 과일잼 블루베리,잼류,100,g,185,0,0,45
소보루빵,빵류,85,g,330,7,0,0
프리미엄 엑스트라 버진 아보카도 오일,식용유지류,1,g,9,0,30,0
허쉬초콜릿드링크 쿠키앤크림,유가공품,235,g,210,6.5,6,32
햇쌀 한공기,즉석식품류,210,g,596.4,10.5,2.1,134.4
감자채소볶음,볶음류,130,g,139,2.6,6.8,17
신 비비고 수교자,즉석식품류,308,g,765,26,47,60
소이포유 쌀눈,음료류,150,mL,110,6,2.8,21
우리찹쌀 모카 찰떡빵,빵류,70,g,185,5,0,0
린 컴플리트,특수용도식품,30,g,100,12,1.1,8
미니쉘 카페모카,초콜릿류,15,g,11.52,0.16,0.7,1.35
한마당,수산가공식품류,30,g,12.06,1.35,0.13,1.37
트로피카나스파클링복숭아,음료류,355,mL,200,0,0,50
남양 at home포도,음료류,180,g,104,0,0,26
채소고로케,빵류,100,g,300.653,7.125,16.378,31.187
국산콩간장 프리미엄(국산콩간장 PREMIUM),장류,100,g,105,10,0.2,11
색 고드름,빙과류,100,g,26.92,0.31,0,7.08
청인우먼어게인,음료류,100,mL,65,0,0,18
그린민트 초콜릿 grande (hot),음료류,510,mL,561.32,13.18,26.29,214.9
두부애호박된장찌개,찌개류,350,g,189,17.6,4.3,20.1
리얼화이트,초콜릿류,20,g,115,1,7,18
쫄깃한 왕꽈배기,빵류,110,g,410,6,0,0
스마트푸드디엠,특수용도식품,20,g,90,6,3,9
핫 치즈 번,빵류,60,g,235,4,0,0
백합막장용메주가루,장류,100,g,394,27,7,55
핫치킨(씬 L),피자류,114,g,274,14,0,0
소불고기덮밥,즉석식품류,280,g,462,13,10,80
가나 초코바,초콜릿류,100,g,480,10,24,56
치즈앤갈릭비엔나,식육가공품 및 포장육,30,g,51,4,3,2
제주감귤초콜릿,초콜릿류,100,g,533,5,29,63
사누끼 생칼국수,면류,100,g,137.75,3.35,1.75,27.21
타이니소어GO공룡메카드,한과류,100,g,400,5,0,0
클래식배사과두부단호박죽,특수용도식품,180,g,111,3,0.7,23
부세,어류,100,g,105,17.2,3.4,0
아기밀 업그레이드-2,특수용도식품,100,g,440,17,15,60
까로망 마이청포도,잼류,40,g,82.4,0,0,20.4
2X더블벅,즉석식품류,180,g,445,16,18,56
네스카페 신선한 리치 커피믹스,음료류,12,g,50,0,1.5,9.2
블랙빈 밀크프라페,음료류,360,mL,348,3,0,0
핫 앤 스파이시 멕시칸 오리지널(L),피자류,200,g,436,19,0,0
베이컨치즈스틱,기타,142,g,423,17,0,0
생크림케이크2호A,빵류,719,g,2000,32,0,0
쁘띠치즈머핀,빵류,70,g,290,5,0,0
치즈-프라이,튀김류,420,g,990,34,0,0
일레디젤라또 아체르보요거트,빙과류,100,mL,142,2,2,29
딸기 프로스트 L,음료류,520,mL,465,7.4,0,0
밀크티 로열 grande (hot),음료류,510,mL,418.21,7.17,15.22,63.76
향어,어류,100,g,158,18.4,8.7,0
개성참기름,식용유지류,5,mL,44.5,0,5,0.1
한라봉쌀초코크런치,초콜릿류,24,g,126.73,0.67,6.62,16.11
고향재래된장,장류,100,g,164.81,10.28,3.41,23.25
딸기 요거트 스무디,음료류,548,mL,455.7,8.8,0,0
순수 요거트 오믈렛,빵류,13,g,32,1,0,0
더슬림 다이어트도시락 연근우엉밥과 치즈함박스테이크,특수용도식품,236,g,387,15,13,53
잿방어,어류,100,g,105,22.5,0.8,0
청포도 그린티 에이드J,음료류,624,mL,242.4,0.5,0,0
할머니시골된장,장류,100,g,160,16,6,10
치즈 더블치즈엣지(오리지널 L),피자류,112,g,292,14,0,0
순창햇살재래식된장,장류,14000,g,25200,13,3.5,24
미니 통밀후르츠 브레드,빵류,115,g,320,8,0,0
블루베리 크레이프 케익,빵류,105,g,236,3,14,27
자스민 그린티 (ice)L,음료류,454,mL,4.4,0.2,0,0
잣죽,즉석식품류,100,g,430,8,14.4,67.1
타시모 까르떼누아 카푸치노,유가공품,200,g,658.4,34,43.2,34
쿼터백 크런치,빙과류,100,g,148,2,8,17
雪목장 유기농 요거트(450ml),기타,150,mL,118,5,0,0
밀싹다이어트,특수용도식품,25,g,90,5.5,1,17
페퍼로니(씬 M),피자류,131,g,386,22,0,0
통통소세지골드,수산가공식품류,30,g,55,3,2,6
S 아메리카노 블랙,음료류,230,mL,7,0.7,0,1
너는 참 달고나,아이스크림류,115,mL,261,4,0,0
1983초코파이,초콜릿류,90,g,470,14,31,32
주니어 영양멀티그레인 초콜릿맛,특수용도식품,100,g,390,9,2,84
3분 낙지덮밥소스,조미식품,100,g,74,4.49,2.48,8.42
토리토리고추방울순대,기타,180,g,280,7,7,47
케냐 니에리,음료류,320,mL,4,0.2,0,0
HEYROO(헤이루) 우유,유가공품,200,mL,125,6,7.2,9
어니언 핫도그,빵류,156,g,359,14.3,0,0
카페모카(HOT) V,음료류,550,mL,427,13,0,0
광어매운탕,탕류,600,g,419.793,58.417,16.621,9.133
아구찜,찜류,750,g,492.32,65.4,6.5,43.1
프루티 하동(머스캣 그린티),음료류,300,mL,49,3.3,0,0
황가조선국간장,장류,100,g,52.8,6.6,0.4,5.7
스윗 로우 카카오닙스,코코아가공품류,4.5,g,22,0,1.1,3
포도한모금 120ml,음료류,120,mL,60,0,0,14
솔솔 뿌려먹는 모짜렐라 치즈,유가공품,20,g,12,1,0.8,0.08
닭가슴살 프랑크 오리지널,식육가공품 및 포장육,120,g,180,24,7.7,3.7
쎈쿡 100% 통곡물밥,즉석식품류,195,g,315,7,2,67
우리밀수제비,면류,500,g,1135,28,0,255
옛날 도가니탕,식육가공품 및 포장육,240,g,158.4,28.68,4.78,0.17
칼슘쏙쏙 블랙 슬라이스 치즈,유가공품,18,g,60,3,4.8,1
로사퍼시픽 초코쉐이크믹스,특수용도식품,25,g,76,11,0,8
자연은 당근,음료류,200,mL,95,0.7,0.5,22
클래식,두부류 또는 묵류,114,g,55,4,0.8,8
꿀떡,떡류,100,g,228,3.7,1.7,49.5
메기,어류,100,g,114,0,0,0
치즈갈릭 포테이토 L,빵류,340,g,780,6.2,0,0
아침에 주스 사과,음료류,200,mL,105,0,0,26
쉐프원 참기름,식용유지류,100,mL,900,0,100,0
카라멜브레드,한과류,258,g,984,17.1,0,0
넝쿨칡냉면,면류,200,g,481,15,2,100
두부고추장찌개,찌개류,500,g,261,20,13.1,15.9
르씨엘 레몬 후르츠,음료류,100,mL,26.13,0,0.05,6.46
퀸즈 브리오쉬 브레드,빵류,254,g,885,19,0,0
캐슈너트,농산가공식품류,10,g,5.65,0.19,0.47,0.25
눈꽃빙수 플레인,빙과류,320,mL,219,3,3,45
팥빙수,기타,495,mL,639,15,0,0
일양 베리굿 블루베리,음료류,200,g,220,0,0,52
에너지드링크부스타(ENERY DRINK BOOSTA),음료류,250,mL,105,0,0,25
남양 자연의 시작 불가리스 복숭아,유가공품,100,g,95,3,2.7,16
남양 맘스쿠킹 닭가슴살과 당근 영양쌀죽,특수용도식품,100,g,37.5,1.25,0.38,7.5
치즈추가(샌드),기타,30,g,94,8,0,0
알엔비 씨리얼,유가공품,150,g,315,11.25,9.68,51.75
한뿌리 마,음료류,120,mL,55,1,0.9,11
기본에 충실한 곡물쉐이크,기타식품류,50,g,209,12,4.3,31
스파이스치킨 핫도그,빵류,194,g,363,20.5,0,0
사파리프렌즈미니초콜릿,초콜릿류,18,g,90,2,7,6
가죽나물무침,나물류,80,g,60,4.7,1.1,8
그린티비너스,빙과류,100,g,185,3,12,16
꼬마링브로콜리사과,기타,30,g,120,3,1.1,25
청정원 후르츠잼,잼류,100,g,280,0,0,69
프리마 웰빙 1/2 라이트,식용유지류,5,g,0.05,0,0,0.01
아카페라모카라떼,음료류,240,mL,140,3.5,4,23
데일리 밀크,유가공품,200,mL,115,6,6,9
비체린,음료류,196,mL,262.4,6.3,0,0
어린이 코코배즙,음료류,90,g,30,0,0,0
쉐프원 카놀라유,식용유지류,5,g,2.25,0,0.25,0
납지리,어류,100,g,86,0,0,0
감귤주스,음료류,180,mL,85,1,0.9,18
망고스무디,음료류,100,mL,58.1,0.75,0.7,12.2
들깨향기름,식용유지류,100,mL,900,0,100,0
환자용식품 DM,특수용도식품,100,g,100,5,2.2,15
남양 초코에몽 초콜릿드링크,음료류,180,mL,175,5,6,25
토리토리불곱창,기타,100,g,190,14,8,16
보늬밤 페이스트,농산가공식품류,10,g,2.25,0.02,0,0.56
짜요짜요 포도,유가공품,100,g,120,5,3.8,16
베리베리롤,빵류,300,g,1085,20,62,114
하동 말차 펌 크림티(HOT),음료류,310,mL,401.9,8.4,0,0
카페라떼,음료류,385,mL,145,0,0,0
돼지고기채소볶음,볶음류,230,g,388,38.1,17.5,19.8
더블치즈 G(석쇠),피자류,126,g,351,23,0,0
립톤 티앤허니 아이스티 복숭아맛,음료류,10,g,40,0,0,10
츄파춥스 오렌지,음료류,345,g,164,0,0,41
징거더블다운맥스,버거류,348,g,792,59,0,0
숯불구이맛 후랑크2,식육가공품 및 포장육,70,g,185,11,12,8
딸기플레인,빙과류,63,mL,143,2,3.9,24
후기?고구마야채죽,특수용도식품,160,g,94,1.8,0.4,22.2
아이스 상그리아 유자 티,음료류,360,mL,164,0.2,0,0
딸기 요거트,아이스크림류,100,g,146.4,2.4,0,0
유어스 말차우유,유가공품,250,g,180,5.7,5.3,27
샤베트 초코,빙과류,100,mL,70,0.7,2.3,12
크런치킹홈,빙과류,100,mL,110,2,4.2,16
건국 다크초코렛 우유,유가공품,200,g,251.45,6.77,8.12,38.68
겨울엔 부드러운 수박바,빙과류,75,mL,115,1,4.5,17
Oh!징어버거,즉석식품류,150,g,355.11,12.56,17.83,31.96
진한 마스카포네 티라미수 미니,한과류,190,g,34,5,0,0
모짜렐라오븐파스타,면류,431,g,590,13,0,0
렐리쉬 핫도그,빵류,173,g,322,14.7,0,0
후루티자몽스무디,잼류,70,g,154,0,0,40
대수리,패류,100,g,112,0,0,0
스위트콘,농산가공식품류,100,g,132,3.7,0.1,29
코카콜라,음료류,100,mL,44,0,0,11
큰논우렁이,패류,100,g,71,9.8,1,0
바리스타룰스 벨지엄 쇼콜라 모카,음료류,325,mL,245,8,9,33
톡소시지,식육가공품 및 포장육,70,g,70,3,4.4,4.7
VIP요구르트,유가공품,150,g,220.5,9.45,7.65,29.02
꿈을피자L,피자류,57,g,135,9,0,0
사과 주스,과실류,100,g,42,0.17,0.01,11.45
(EX)흑당 콜드브루,음료류,630,mL,397,9,0,0
전어찜,찜류,100,g,278.218,17.275,22.97,0.597
리얼불고기(씬 M),피자류,139,g,396,22,0,0
와이키키 R(골드스윗),피자류,185,g,492,25,0,0
유산슬,볶음류,220,g,189,16.6,9.7,9
청정원 진한 케찹,조미식품,100,g,110,2,0,26
쿨스타 파인애플,음료류,180,mL,40,0,0,10
롱스,초콜릿류,30,g,41.89,0.55,1.97,5.48
허브 티 쟈스민 플라워 grande (hot),음료류,510,mL,0.01,0,0,0
가까운 목장의 신선한 원유로 만든 정일품,유가공품,200,g,140,0,0,0
통모짜와퍼,버거류,401,g,1058,51,0,0
플레인베이글,빵류,105,g,295,12,0,0
비피더스 사과,유가공품,130,g,55,2,0.5,11
한우무우배추죽,특수용도식품,140,g,96,4,0.6,19
우영 들기름,식용유지류,100,g,900,0,100,0
자몽 셔벗 블렌디드,음료류,355,mL,225,1,0,0
초코앤화이트마블쉬폰,한과류,100,g,320,4,0,0
아이스 시그니처 초콜릿,음료류,355,mL,435,12,0,0
찌개 전용 고추장,장류,100,mL,201,8,3,35
데자와로얄밀크티,음료류,100,g,40,1,0.8,7
프랑크소시지,식육가공품 및 포장육,100,g,267,15.2,21,4.2
남양 at home 제주감귤,음료류,180,mL,75,0,0,18
라이브 오렌지,음료류,200,g,200,0,0,48
남자라면,면류,115,g,485,9,16,8
참존 망고7 베이스,음료류,40,mL,70,0,0,18
후랑크 소세지,식육가공품 및 포장육,30,g,21.78,1.15,1.58,0.75
꿀담은 거제유자,음료류,200,mL,135,0,0,0
3가지맛 ice cream,빙과류,100,g,90,2,4,12
키즈스토리 케이크,빵류,60,g,240,3,0,0
천년의유산 전통중면,면류,100,g,334,0,0,0
진들향기름,식용유지류,10,g,89.9,0,9.98,0
알로에음료,음료류,100,mL,50,0,0,12
제주 자연담은 한라봉 당근즙,음료류,100,g,27.6,0,0,0
리얼 런천미트,식육가공품 및 포장육,30,g,75,4,6,1
청정원 뷰티칼로리면 잔치국수,면류,100,g,46.34,0.98,0.24,10.24
생칼국수,면류,200,g,562,15,2,118
소머리국밥,조리가공품류,100,g,79,9.5,3.6,2.2
CU우유 저지방,유가공품,200,g,160,12,4,20
사과 음료,과실류,100,g,38,0.03,0,9.36
쫄깃쫄깃 찰진 국수,면류,100,g,360,11,0.5,78
후레쉬 에이드 망고 venti ,음료류,680,mL,250.25,0.55,0,62.7
자연은 데일리톡 적양배추와 5가지 야채과일,음료류,200,g,90,0,0,0
우리밀해물라면,면류,114,g,530,14,21,73
재래식된장,장류,100,g,175,13,5,19
파스퇴르 그릭요거트콘,빙과류,100,g,235,4,9,35
망고 파인 쿨빙수,기타,366,g,518,0,0,0
맘마밀3,특수용도식품,200,g,1660,72,36,268
프리미엄 커피 카페베네 에스프레소 마일드,음료류,200,g,120,0,0,0
손수 얼큰짬뽕,면류,100,g,23.34,0.72,0.58,3.79
쉬림프콥샐러드,무침류,180,g,260,10,0,0
내가찾던 카페모카 커플,한과류,60,g,240,3,0,0
빵또아 ,빙과류,100,g,111.1,1.7,3.3,18.3
라라스윗 딸기,빙과류,100,mL,55,3,1.6,11
핫 앤 스파이시 멕시칸 치즈롤(P),피자류,177,g,424,29,0,0
초코칩 프라페노R,음료류,360,mL,411,9,0,0
순메밀 물냉면,면류,425,g,465,15,4.7,94
메론맛 우유(수출용),유가공품,200,g,160,5.2,5.5,22
새벽목장 오메가3&칼슘,유가공품,200,g,260,12,16,18.8
월드콘,빙과류,100,g,159.38,1.12,0.56,13.81
남양 더블샷 라떼,유가공품,200,g,244.28,7.63,4.58,42.75
아이스 카라멜마끼아또,음료류,485,mL,211,5.8,0,0
포스트 스위트 후레이크,농산가공식품류,30,g,33.66,0.59,0.08,7.64
고기손만두,즉석식품류,150,g,495,19.5,15,69
핫 더블 초코렛 ,음료류,355,mL,280,0,0,48
아이스 아메리카노(S),음료류,355,mL,10,0,0,0
컵 커피 카페라떼,유가공품,200,g,440,15.6,13.2,64
밀크 푸딩,기타,100,g,185,4,0,0
대구-수컷,어류,100,g,83,18.2,0.4,0
오리늘보(훈제슬라이스),식육가공품 및 포장육,100,g,296,13,27,1
3mm 황금비율로 바삭하고 고소한 전병세트,한과류,100,g,270,7,0,0
산자,한과류,30,g,109.711,0.693,0.926,24.652
수페리어 0-6개월,특수용도식품,100,mL,69.3,1.6,3.3,8.3
점보 포크소세지,수산가공식품류,30,g,15.75,1.15,0.71,0.51
베로치,어류,100,g,86,0,0,0
마일드 워터,음료류,200,mL,55,0,0,13
상큼한 토마토 케찹,기타,100,g,95,0.7,0,23
플레인 그릭 요거트,기타,170,g,230,13,0,0
디럭스쿠키(커피디아망쿠키),한과류,80,g,405,8,0,0
콜드브루 밀크티,음료류,360,mL,110.4,2.7,0,0
백설 고소한 참기름,식용유지류,5,g,2.08,0,0.23,0
요거트 딸기,유가공품,100,g,105,4,2,18
황후의진,초콜릿류,80,g,44,12,53,6.7
홍차라떼 L,음료류,345,mL,364.5,10.1,0,0
그릴스모크햄,식육가공품 및 포장육,100,g,215,14,15,6
양념 어리굴젓,수산가공식품류,100,g,109,8.7,2.6,12
한삼인 홍삼원기진액,음료류,60,mL,34,0,0,8
밀크폼 윈터멜론티 (hot)L,음료류,397,mL,309.3,0.8,0,0
신갈산 치자맛국수,면류,100,g,355,9.6,0.4,78.3
키위 생과일주스,음료류,360,mL,189,1,0,0
얼그레이 HOT,음료류,354,mL,3,0,0,0
청수 평양물냉면,면류,180,g,547,18,4,109
제주 자연담은 키위 케일즙,음료류,100,g,42.3,0,0,0
삼포 골뱅이 140g,수산가공식품류,140,g,90,0,0,0
그린민트 카페모카 grande (iced),음료류,454,mL,487.78,8.53,25,194.49
허니 렌틸콩,유가공품,200,g,560,23.6,20.8,72
썬키스트 멜론 소다,음료류,350,g,184,0,0,46
맥스웰 커피믹스,음료류,200,g,1708,16.4,36,330
유맥 카놀라유,식용유지류,5,g,2.24,0,0.25,0
프렌치카페 듀얼 로스터리 몽블랑 라떼,음료류,320,mL,237,6,9,33
볶음너구리,면류,137,g,610,12,24,87
순수 딸기 요거트,음료류,360,mL,233,6,0,0
맛살 프레쉬 샌드위치,빵류,252,g,475,12,0,0
스마트콘,빙과류,100,g,285.71,4.08,14.29,34.69
스무벨라 망고,음료류,420,mL,12,0.7,0,0
불고기맛햄,식육가공품 및 포장육,100,g,221,16,12,11
옥수수유,식용유지류,100,g,900,0,100,0
휘낭시에,한과류,50,g,230,0,0,22
막국수-냉동,면류,200,g,491,14.3,2.28,103
꼬마우산감귤,아이스크림류,4,mL,12,0,0,3
흑마늘 훈제오리,식육가공품 및 포장육,100,g,258,17,21,0.7
프렌치카페 카라멜 마키아또,음료류,200,g,263.22,7.66,8.81,38.32
세고리물레고둥,패류,100,g,74,15,0.1,0
아메리카노 스위트,음료류,345,g,125,0,0,0
알로에 음료,채소류,100,g,40,0,0,11.09
매일바이오 플레인 저지방,유가공품,100,g,61.11,5,1.44,6.67
아메리카노 Medium,음료류,365,mL,9,1,0,0
블루베리 버블 프로스트 R,음료류,383,mL,366,2.5,0,0
베리 스파클링,음료류,465,mL,135.9,0.3,0,0
자연드림감자라면,면류,113,g,530,15,23,65
네츄럴(R00),유가공품,100,g,405,0,0,2
유자몽 에이드 L,음료류,650,mL,386.4,0,0,0
참조기-젓갈,수산가공품,100,g,123,15.5,2.8,0
소탕,탕류,150,g,86.369,7.657,5.35,1.898
쌀눈이 들어 있는 호두아몬드율무차,음료류,18,g,75,1,1.4,15
딸기잼,잼류,100,g,228,1,0,57
후기?한우와감자시금치영양죽,특수용도식품,160,g,112,5.7,1.3,20.1
그린티 스노우,음료류,497,g,550,8,0,85
쉐프원 바사칸 전용유,식용유지류,5,mL,900,0,100,0
펄프에이드 오렌지,음료류,360,g,155,0,0,0
삼선볶음밥,밥류,400,g,686.108,26.237,26.461,85.754
리치 핫초코,코코아가공품류,30,g,130,4,3.8,20
아포가또,음료류,121,mL,144.7,3,0,0
(EX)ICED 유자피나콜라다,음료류,630,mL,290,1,0,0
치킨 커틀렛 아보카도 샌드위치,빵류,158,g,347,12,0,0
조지아 스위트 아메리카노,음료류,240,mL,56,0,0,14
이롬황성주국산콩두유검은콩과17곡,음료류,190,mL,115,0,4.2,0
닥터캡슐 플레인,유가공품,150,g,184.82,6.43,3.53,32.15
청정원 유기농 딸기잼,잼류,20,g,50,0,0,12
스파이시 이탈리안 골드링(L),피자류,105,g,304,13,0,0
손수 때릴타면,면류,120,g,495,0,0,0
아이스 카페모카,음료류,380,mL,230,7,0,0
화이트초코 라떼 R,음료류,311,mL,391.7,7.2,0,0
보배주스,음료류,100,g,42.8,0,0,0
보리밥,밥류,200,g,321,5.8,0.5,73.5
토굴,패류,100,g,82,0,0,0
제주백년초초코크런치,초콜릿류,49,g,251.4,2.3,12.1,33.5
허쉬초코바,빙과류,90,g,301,2,18,33
원조빽스치노(SOFT),음료류,765,mL,800,12,0,0
아침에주스 유기농 오렌지,음료류,190,mL,84,1,0,20
CJ 비비고 김치왕교자,즉석식품류,420,g,735,27,25,100
위대한 훈제오리,식육가공품 및 포장육,100,g,275,15,24,0
찌개된장,장류,100,g,162.8,11.9,2.3,23.6
스타벅스 콜드브루 커피,음료류,270,g,10,0,0.5,1
세블락소시지,식육가공품 및 포장육,100,g,270,13,24,0
아카페라 바닐라라떼,음료류,240,mL,145,3.5,4,24
뉴케어 KD+,특수용도식품,200,g,400,15,17,49
더치 솔티드 카라멜,한과류,129,g,460,13,0,0
내몸애(愛)자색양파즙,음료류,100,mL,33.12,1.18,0.05,7
청인 산수유발효진액,음료류,100,mL,44,1,0,8
햇반컵반 볶은김치덮밥,즉석식품류,247,g,345,6,8,62
